Unnamed: 0,Date,Day_of_Week,Time_Slot,Route_ID,Route_Name,Bus_ID,Driver_ID,Bus_Type,Total_Seats,Seats_Booked,Occupancy_Rate (%),Ticket_Price,Revenue_Per_Trip,Fuel_Consumption_Liters,Fuel_Efficiency_KMPL,Maintenance_Status,Last_Service_Date,Breakdown_Incidents,Disruption_Likelihood,Risk_Score,Delay_Probability,Expense_Per_Trip,Profit_Per_Trip,Weather,Festival_Season,Holiday,Special_Event,Avg_Travel_Time (mins),Delay_Mins,Start_Desitination,End_Destination,Distance_KM,Start_Destination,Avg_Travel_Time_Mins,Weather_Impact,Event_Type
4788,12-02-2024,Monday,Morning,201,Patan-Ahmedabad,GJ06-Non-AC-187,D487,Express,60,57,95,200,17995,22.07,4.15,Good,13-06-2024,2,0.41,High,0.79,3418,6844,Rainy,1,0,Festival Season,176,38,Ahmedabad,Ahmedabad,115,Patan,62,Medium,Holiday
4789,15-02-2024,Thursday,Morning,284,Anand-Modasa,GJ07-Non-AC-277,D456,Sleeper,40,56,140,300,20246,36.73,4.82,Good,10-06-2024,1,0.38,Low,0.14,4440,7517,Foggy,1,1,Navratri,220,0,Vadodara,Modasa,160,Anand,99,High,Normal
4790,12-05-2024,Sunday,Morning,370,Ahmedabad-Bhuj,GJ02-AC-426,D235,Express,40,23,57.5,150,17083,72.13,4.47,Good,04-03-2024,0,0.76,Low,0.78,5846,6114,Rainy,1,0,Navratri,277,11,Surat,Bhuj,335,Ahmedabad,242,High,Festival
4791,07-01-2024,Sunday,Afternoon,165,Morbi-Surat,GJ05-AC-401,D254,Sleeper,50,50,100,200,18682,60.68,4.65,Good,30-03-2024,2,0.4,Medium,0.87,6865,7407,Foggy,1,0,,289,20,Gandhinagar,Surat,270,Morbi,124,Low,Normal
4792,08-04-2024,Monday,Morning,481,Rajkot-Porbandar,GJ07-Sleeper-207,D423,Express,50,52,104,150,20818,41.47,5.6,Good,13-05-2024,2,0.66,High,0.24,6209,6053,Rainy,1,0,,232,3,Ahmedabad,Porbandar,185,Rajkot,123,High,Holiday
4793,30-01-2024,Tuesday,Afternoon,122,Junagadh-Somnath,GJ02-Express-468,D165,Non-AC,50,46,92,200,35361,15.81,5.64,Good,26-02-2024,0,0.31,Medium,0.44,3709,8191,Foggy,1,1,Navratri,217,4,Vadodara,Somnath,90,Junagadh,73,High,Festival
4794,31-03-2024,Sunday,Night,355,Porbandar-Vadodara,GJ05-Express-264,D326,AC,40,50,125,300,25470,63.91,5.53,Good,25-01-2024,2,0.12,Low,0.55,5992,8491,Clear,0,1,Navratri,229,26,Gandhinagar,Vadodara,410,Porbandar,274,Medium,Normal
4795,08-01-2024,Monday,Night,357,Somnath-Junagadh,GJ03-AC-223,D212,Sleeper,40,41,102.5,150,17314,19.05,4.44,Needs Repair,30-01-2024,3,0.64,Low,0.47,3457,5123,Foggy,0,0,,275,12,Vadodara,Junagadh,85,Somnath,57,Medium,Normal
4796,02-06-2024,Sunday,Night,146,Bhavnagar-Rajkot,GJ06-AC-347,D109,Non-AC,40,31,77.5,250,32294,35.2,5.54,Good,08-02-2024,0,0.54,Low,0.85,6032,6444,Rainy,0,1,Festival Season,263,30,Vadodara,Rajkot,190,Bhavnagar,117,Medium,Festival
4797,13-05-2024,Monday,Night,450,Rajkot-Porbandar,GJ07-Express-291,D149,Non-AC,60,32,53.33,300,23221,37.45,5.35,Needs Repair,29-04-2024,1,0.74,High,0.67,6932,5203,Clear,1,0,,179,22,Ahmedabad,Porbandar,185,Rajkot,81,Low,Holiday
4798,11-01-2024,Thursday,Afternoon,438,Junagadh-Somnath,GJ07-Express-425,D122,Sleeper,60,31,51.67,250,20809,21.44,5.85,Good,02-01-2024,0,0.32,Medium,0.62,3375,8249,Rainy,0,0,Festival Season,203,27,Ahmedabad,Somnath,90,Junagadh,44,High,Normal
4799,31-01-2024,Wednesday,Afternoon,462,Porbandar-Vadodara,GJ04-Sleeper-370,D379,AC,40,41,102.5,200,22815,61.86,5.52,Good,15-03-2024,2,0.44,High,0.84,5786,6203,Clear,0,0,,145,36,Gandhinagar,Vadodara,410,Porbandar,236,High,Festival
4800,25-05-2024,Saturday,Afternoon,230,Anand-Modasa,GJ04-Sleeper-224,D304,Express,50,52,104,300,28593,30.97,4.98,Good,05-03-2024,0,0.33,High,0.52,3903,11371,Rainy,0,0,IPL Match,127,14,Surat,Modasa,160,Anand,110,Medium,Holiday
4801,24-04-2024,Wednesday,Night,329,Gandhinagar-Bhuj,GJ01-Sleeper-297,D443,Sleeper,50,27,54,150,25786,75.4,5.76,Needs Repair,17-04-2024,1,0.14,Low,0.41,6418,8079,Clear,0,0,,156,2,Gandhinagar,Bhuj,370,Gandhinagar,195,High,Festival
4802,23-04-2024,Tuesday,Morning,472,Porbandar-Vadodara,GJ01-Express-335,D415,Sleeper,40,53,132.5,250,32768,84.27,4.27,Good,17-03-2024,0,0.61,Medium,0.14,4473,5265,Rainy,1,1,Festival Season,240,6,Ahmedabad,Vadodara,410,Porbandar,250,High,Normal
4803,29-03-2024,Friday,Morning,425,Ahmedabad-Junagadh,GJ01-AC-398,D489,Sleeper,60,47,78.33,300,36204,57.32,5.38,Needs Repair,24-01-2024,3,0.81,Medium,0.29,5822,5132,Clear,0,0,,120,11,Surat,Junagadh,330,Ahmedabad,165,Medium,Holiday
4804,01-06-2024,Saturday,Morning,436,Dahod-Bhavnagar,GJ06-Express-359,D194,Non-AC,50,22,44,250,32740,78.87,4.05,Good,27-06-2024,0,0.45,Medium,0.3,5791,7468,Clear,0,1,Festival Season,200,5,Surat,Bhavnagar,380,Dahod,204,Medium,Holiday
4805,08-05-2024,Wednesday,Morning,210,Surat-Rajkot,GJ07-AC-265,D155,Sleeper,60,42,70,300,20502,63.37,4.95,Needs Repair,28-04-2024,1,0.38,Medium,0.87,4176,7623,Rainy,0,1,IPL Match,265,19,Surat,Rajkot,340,Surat,208,High,Festival
4806,25-03-2024,Monday,Morning,217,Dahod-Bhavnagar,GJ08-Sleeper-207,D162,AC,50,23,46,300,33096,87.97,4.61,Needs Repair,18-03-2024,3,0.6,Low,0.48,3298,7770,Rainy,1,0,Festival Season,283,22,Surat,Bhavnagar,380,Dahod,222,Low,Festival
4807,29-01-2024,Monday,Night,409,Vadodara-Dwarka,GJ01-Non-AC-500,D344,Express,40,50,125,300,20665,99.28,4.07,Needs Repair,09-01-2024,1,0.9,Medium,0.39,5172,5408,Rainy,1,1,IPL Match,137,19,Gandhinagar,Dwarka,410,Vadodara,276,Low,Festival
4808,08-05-2024,Wednesday,Afternoon,259,Jamnagar-Patan,GJ04-Sleeper-279,D236,Express,50,28,56,200,26697,57.7,4.37,Good,13-01-2024,0,0.46,Medium,0.86,3194,9882,Foggy,1,0,IPL Match,155,40,Gandhinagar,Patan,280,Jamnagar,169,Medium,Normal
4809,15-06-2024,Saturday,Night,184,Rajkot-Porbandar,GJ04-Express-270,D380,Sleeper,40,38,95,150,25259,45.8,5.49,Needs Repair,26-05-2024,2,0.38,Low,0.23,5019,6499,Rainy,1,1,,126,5,Vadodara,Porbandar,185,Rajkot,105,Medium,Normal
4810,19-06-2024,Wednesday,Night,234,Junagadh-Somnath,GJ07-AC-357,D334,Sleeper,40,48,120,300,30617,19.34,5.6,Good,25-01-2024,1,0.49,Low,0.67,5599,12191,Foggy,0,1,,185,4,Gandhinagar,Somnath,90,Junagadh,38,Medium,Holiday
4811,10-01-2024,Wednesday,Afternoon,314,Ahmedabad-Bhuj,GJ03-Express-396,D224,AC,40,34,85,250,22602,80.21,4.99,Good,15-06-2024,0,0.73,Medium,0.51,4136,5089,Foggy,0,1,,240,9,Vadodara,Bhuj,335,Ahmedabad,179,Medium,Normal
4812,15-01-2024,Monday,Morning,314,Somnath-Junagadh,GJ07-Non-AC-365,D104,AC,50,50,100,150,32047,13.23,4.28,Needs Repair,21-05-2024,2,0.43,Medium,0.28,4384,6296,Foggy,1,0,Festival Season,298,7,Ahmedabad,Junagadh,85,Somnath,46,Low,Normal
4813,01-02-2024,Thursday,Morning,119,Anand-Modasa,GJ09-AC-413,D170,Express,60,22,36.67,300,31172,27.36,5.65,Needs Repair,31-01-2024,1,0.71,Low,0.41,6566,12316,Foggy,1,1,Navratri,295,10,Gandhinagar,Modasa,160,Anand,103,Medium,Festival
4814,17-02-2024,Saturday,Afternoon,466,Bhavnagar-Rajkot,GJ05-Express-459,D317,AC,50,38,76,200,27377,36.52,4.5,Needs Repair,18-04-2024,2,0.22,High,0.56,4377,10439,Clear,1,0,Navratri,172,21,Surat,Rajkot,190,Bhavnagar,108,Low,Festival
4815,03-03-2024,Sunday,Morning,111,Bhavnagar-Rajkot,GJ01-Non-AC-380,D165,AC,60,51,85,300,20361,30.62,5.52,Good,13-03-2024,3,0.41,Low,0.68,5857,6770,Foggy,1,0,Navratri,221,19,Gandhinagar,Rajkot,190,Bhavnagar,114,Medium,Normal
4816,18-05-2024,Saturday,Afternoon,168,Surat-Rajkot,GJ02-AC-195,D110,Non-AC,60,55,91.67,300,17730,78.05,4.07,Good,07-01-2024,0,0.46,Low,0.11,5622,5210,Clear,0,1,Festival Season,233,2,Ahmedabad,Rajkot,340,Surat,234,Medium,Normal
4817,05-02-2024,Monday,Afternoon,390,Gandhinagar-Bhuj,GJ08-Sleeper-146,D161,Express,40,34,85,250,17955,65.79,5.28,Needs Repair,15-02-2024,1,0.76,Medium,0.39,5015,5762,Rainy,1,1,IPL Match,273,8,Ahmedabad,Bhuj,370,Gandhinagar,178,Medium,Normal
4818,18-05-2024,Saturday,Night,440,Ahmedabad-Bhuj,GJ05-AC-152,D451,Express,60,41,68.33,150,25228,67.75,5.41,Good,09-03-2024,2,0.23,High,0.15,5342,9530,Rainy,0,0,IPL Match,271,4,Surat,Bhuj,335,Ahmedabad,179,Medium,Holiday
4819,15-03-2024,Friday,Night,174,Morbi-Surat,GJ08-Express-482,D453,Sleeper,40,26,65,250,26015,63.64,4.7,Good,23-06-2024,2,0.88,Medium,0.1,4790,6534,Rainy,0,0,Festival Season,211,1,Gandhinagar,Surat,270,Morbi,192,Low,Holiday
4820,16-04-2024,Tuesday,Afternoon,407,Junagadh-Somnath,GJ02-Non-AC-185,D253,Express,40,48,120,200,27211,19.08,5.38,Good,09-04-2024,1,0.26,Medium,0.59,4109,6019,Clear,1,1,Navratri,195,25,Surat,Somnath,90,Junagadh,72,Low,Holiday
4821,13-06-2024,Thursday,Morning,253,Anand-Modasa,GJ03-Express-142,D146,Non-AC,60,31,51.67,200,31823,38.42,5.81,Good,02-01-2024,3,0.84,Medium,0.53,4759,11785,Rainy,1,0,Festival Season,218,6,Ahmedabad,Modasa,160,Anand,100,High,Holiday
4822,14-06-2024,Friday,Morning,110,Surat-Diu,GJ03-Express-232,D462,Express,40,44,110,250,20770,61.2,5.79,Needs Repair,25-05-2024,1,0.17,Low,0.51,3106,6673,Foggy,1,0,,139,20,Gandhinagar,Diu,285,Surat,197,Medium,Festival
4823,07-04-2024,Sunday,Night,121,Vadodara-Dwarka,GJ04-Sleeper-445,D416,Sleeper,50,48,96,250,32492,99.42,5.55,Needs Repair,11-03-2024,3,0.38,High,0.53,3920,9687,Foggy,1,0,Navratri,259,18,Surat,Dwarka,410,Vadodara,223,Low,Holiday
4824,27-03-2024,Wednesday,Afternoon,255,Ahmedabad-Bhuj,GJ07-Express-236,D249,Express,60,50,83.33,300,17663,66.34,4.77,Good,11-04-2024,2,0.42,Medium,0.31,6652,5504,Clear,0,0,Festival Season,191,14,Gandhinagar,Bhuj,335,Ahmedabad,200,Medium,Holiday
4825,07-04-2024,Sunday,Night,208,Gandhinagar-Mehsana,GJ05-Sleeper-325,D292,Non-AC,60,42,70,300,17469,17.64,5.56,Good,15-05-2024,0,0.65,Low,0.15,3485,6513,Clear,0,0,Navratri,203,3,Vadodara,Mehsana,80,Gandhinagar,54,High,Festival
4826,18-04-2024,Thursday,Afternoon,299,Ahmedabad-Bhuj,GJ09-Express-379,D222,Non-AC,60,39,65,150,36464,53.88,5.46,Needs Repair,20-01-2024,2,0.11,High,0.65,5027,12364,Foggy,1,0,,174,16,Ahmedabad,Bhuj,335,Ahmedabad,206,Low,Festival
4827,12-04-2024,Friday,Afternoon,386,Gandhinagar-Bhuj,GJ01-Non-AC-383,D427,Express,50,36,72,250,20014,57.46,4.87,Good,20-01-2024,0,0.17,Medium,0.73,6749,7945,Rainy,1,0,Festival Season,215,8,Vadodara,Bhuj,370,Gandhinagar,225,Low,Festival
4828,27-05-2024,Monday,Night,285,Gandhinagar-Bhuj,GJ03-AC-448,D176,Express,50,34,68,300,29067,91.73,4.17,Good,08-02-2024,0,0.16,High,0.21,3484,9665,Foggy,0,1,IPL Match,125,9,Surat,Bhuj,370,Gandhinagar,230,Low,Festival
4829,01-06-2024,Saturday,Afternoon,369,Anand-Modasa,GJ09-Sleeper-211,D297,Express,40,59,147.5,250,31990,38.42,5.32,Good,11-06-2024,2,0.64,High,0.82,6581,11284,Rainy,1,1,Navratri,183,18,Surat,Modasa,160,Anand,93,High,Normal
4830,03-06-2024,Monday,Afternoon,154,Dahod-Bhavnagar,GJ04-Express-497,D435,Sleeper,40,56,140,250,21495,86.51,4.19,Needs Repair,15-06-2024,3,0.47,High,0.67,3975,7654,Foggy,0,0,Navratri,296,23,Vadodara,Bhavnagar,380,Dahod,181,Medium,Holiday
4831,29-04-2024,Monday,Afternoon,456,Ahmedabad-Junagadh,GJ03-Express-395,D325,Non-AC,50,54,108,300,32765,50.83,5.49,Good,17-04-2024,3,0.12,Medium,0.24,3899,7702,Foggy,0,0,IPL Match,250,4,Gandhinagar,Junagadh,330,Ahmedabad,176,Low,Holiday
4832,14-02-2024,Wednesday,Night,274,Anand-Modasa,GJ07-Sleeper-182,D281,Sleeper,60,57,95,200,35191,36.33,4.99,Needs Repair,18-05-2024,1,0.23,High,0.7,4911,11920,Foggy,0,0,,123,4,Surat,Modasa,160,Anand,90,High,Festival
4833,06-04-2024,Saturday,Morning,263,Ahmedabad-Junagadh,GJ09-AC-433,D115,Non-AC,50,38,76,250,35905,58.49,5.32,Good,28-01-2024,1,0.71,Low,0.21,3302,7827,Rainy,0,1,Navratri,122,5,Vadodara,Junagadh,330,Ahmedabad,198,Medium,Holiday
4834,04-02-2024,Sunday,Afternoon,180,Ahmedabad-Bhuj,GJ08-Sleeper-289,D413,Express,40,38,95,250,29019,82.78,4.78,Needs Repair,22-04-2024,1,0.86,High,0.35,6363,6598,Foggy,0,0,,135,6,Vadodara,Bhuj,335,Ahmedabad,167,High,Festival
4835,16-04-2024,Tuesday,Night,456,Bhavnagar-Rajkot,GJ04-Sleeper-344,D100,Sleeper,60,47,78.33,200,22960,46.66,5.03,Needs Repair,24-02-2024,1,0.49,High,0.34,5223,5170,Rainy,1,1,IPL Match,141,3,Vadodara,Rajkot,190,Bhavnagar,107,Medium,Normal
4836,27-01-2024,Saturday,Morning,179,Junagadh-Somnath,GJ04-Non-AC-281,D150,AC,60,52,86.67,300,19602,15.23,4.46,Needs Repair,18-03-2024,3,0.57,Medium,0.21,6672,6863,Foggy,1,1,Festival Season,230,7,Vadodara,Somnath,90,Junagadh,35,Low,Holiday
4837,06-01-2024,Saturday,Afternoon,497,Ahmedabad-Bhuj,GJ07-Sleeper-287,D155,Sleeper,60,25,41.67,250,18354,51.86,4.11,Needs Repair,21-02-2024,3,0.44,Medium,0.39,6600,7170,Foggy,0,1,Navratri,162,6,Ahmedabad,Bhuj,335,Ahmedabad,213,Medium,Festival
4838,24-01-2024,Wednesday,Morning,113,Rajkot-Porbandar,GJ01-Sleeper-328,D242,Express,40,23,57.5,200,31805,28.57,4.58,Needs Repair,10-04-2024,2,0.24,High,0.32,3253,5408,Clear,0,1,,298,6,Surat,Porbandar,185,Rajkot,102,High,Festival
4839,18-04-2024,Thursday,Night,336,Morbi-Surat,GJ02-Sleeper-144,D158,AC,50,44,88,250,29944,63.86,5.29,Good,23-02-2024,3,0.49,Medium,0.63,5499,6738,Foggy,1,1,Festival Season,136,17,Vadodara,Surat,270,Morbi,164,Medium,Festival
4840,12-01-2024,Friday,Morning,226,Gandhinagar-Bhuj,GJ06-Sleeper-215,D326,Non-AC,60,53,88.33,200,17785,79.5,4.28,Needs Repair,08-05-2024,3,0.23,Medium,0.25,4957,6071,Foggy,1,0,Festival Season,244,5,Vadodara,Bhuj,370,Gandhinagar,223,Medium,Holiday
4841,05-03-2024,Tuesday,Night,330,Rajkot-Porbandar,GJ02-Sleeper-373,D283,Express,60,30,50,300,16387,30.71,5.96,Needs Repair,13-01-2024,2,0.52,High,0.14,4044,5092,Foggy,0,1,Festival Season,257,1,Surat,Porbandar,185,Rajkot,104,Low,Holiday
4842,10-03-2024,Sunday,Afternoon,195,Ahmedabad-Bhuj,GJ08-Express-176,D381,Express,60,23,38.33,150,32721,65.98,5.73,Good,29-03-2024,1,0.28,High,0.52,4888,11379,Clear,0,1,Navratri,126,3,Ahmedabad,Bhuj,335,Ahmedabad,219,Low,Holiday
4843,11-04-2024,Thursday,Morning,112,Porbandar-Vadodara,GJ09-AC-254,D386,AC,60,22,36.67,150,35542,92.26,5.95,Good,31-03-2024,2,0.27,Medium,0.44,4114,13831,Rainy,1,1,Navratri,273,7,Vadodara,Vadodara,410,Porbandar,260,High,Festival
4844,20-04-2024,Saturday,Night,181,Bhuj-Gandhidham,GJ01-Sleeper-222,D146,Non-AC,60,40,66.67,200,26242,8.87,4.49,Good,17-06-2024,2,0.31,Low,0.82,6220,5374,Rainy,1,1,Festival Season,217,29,Gandhinagar,Gandhidham,58,Bhuj,14,High,Festival
4845,27-06-2024,Thursday,Morning,174,Vadodara-Morbi,GJ03-Sleeper-264,D350,Non-AC,60,33,55,200,30530,52.51,5.62,Needs Repair,16-02-2024,0,0.68,Medium,0.67,3668,8705,Clear,1,0,Navratri,206,19,Ahmedabad,Morbi,260,Vadodara,142,Medium,Normal
4846,06-06-2024,Thursday,Morning,373,Vadodara-Dwarka,GJ01-Non-AC-472,D470,Non-AC,40,34,85,200,20124,77.25,5.18,Needs Repair,25-01-2024,0,0.58,Medium,0.53,5194,6196,Foggy,1,1,Festival Season,292,9,Surat,Dwarka,410,Vadodara,243,High,Festival
4847,24-04-2024,Wednesday,Morning,401,Somnath-Junagadh,GJ01-AC-254,D260,Non-AC,60,32,53.33,150,29260,13.11,4.02,Good,07-06-2024,1,0.65,High,0.72,5867,5681,Foggy,1,0,Navratri,254,7,Ahmedabad,Junagadh,85,Somnath,53,Medium,Festival
4848,10-05-2024,Friday,Night,381,Junagadh-Somnath,GJ04-Non-AC-161,D240,Express,40,45,112.5,150,21604,18.87,5.94,Needs Repair,29-05-2024,1,0.24,Low,0.15,4329,7664,Clear,1,1,Festival Season,229,7,Surat,Somnath,90,Junagadh,63,High,Holiday
4849,02-05-2024,Thursday,Night,401,Porbandar-Vadodara,GJ03-AC-491,D371,AC,60,41,68.33,150,25594,88.17,5.59,Needs Repair,16-05-2024,1,0.46,Medium,0.65,3993,8483,Foggy,0,1,Festival Season,171,16,Ahmedabad,Vadodara,410,Porbandar,234,High,Normal
4850,05-04-2024,Friday,Morning,408,Porbandar-Vadodara,GJ02-Express-316,D244,Express,50,54,108,250,29207,71.83,5.64,Good,20-06-2024,0,0.32,Low,0.64,5186,9141,Clear,0,0,,284,16,Vadodara,Vadodara,410,Porbandar,279,Low,Holiday
4851,18-06-2024,Tuesday,Morning,143,Surat-Diu,GJ09-AC-277,D292,AC,40,43,107.5,250,19388,69.79,5.51,Good,26-04-2024,1,0.6,Medium,0.66,4727,6455,Rainy,1,1,Festival Season,223,7,Surat,Diu,285,Surat,156,High,Festival
4852,17-01-2024,Wednesday,Night,400,Dahod-Bhavnagar,GJ05-Sleeper-257,D102,AC,50,46,92,300,22698,58.08,5.26,Needs Repair,19-04-2024,3,0.55,Medium,0.39,4374,5474,Clear,0,1,,284,9,Gandhinagar,Bhavnagar,380,Dahod,217,Low,Normal
4853,21-04-2024,Sunday,Night,350,Rajkot-Porbandar,GJ04-Sleeper-348,D443,Express,40,36,90,150,23793,36.73,4.92,Good,22-04-2024,2,0.71,High,0.16,3146,9398,Clear,1,0,Festival Season,185,2,Surat,Porbandar,185,Rajkot,113,High,Normal
4854,06-04-2024,Saturday,Morning,241,Rajkot-Porbandar,GJ07-AC-266,D172,Express,40,20,50,300,32605,45.9,5.13,Needs Repair,11-04-2024,2,0.63,High,0.47,6335,11040,Clear,0,1,IPL Match,188,18,Gandhinagar,Porbandar,185,Rajkot,93,Low,Holiday
4855,12-02-2024,Monday,Night,307,Ahmedabad-Junagadh,GJ02-Express-172,D269,Non-AC,60,44,73.33,200,17320,75.44,4.65,Needs Repair,27-06-2024,1,0.67,High,0.51,6047,6510,Clear,1,1,Festival Season,285,7,Surat,Junagadh,330,Ahmedabad,209,Medium,Festival
4856,25-06-2024,Tuesday,Morning,342,Patan-Ahmedabad,GJ04-AC-468,D367,Express,50,26,52,250,31936,17.96,5.3,Needs Repair,17-05-2024,2,0.89,Medium,0.15,6210,9686,Foggy,0,0,Festival Season,120,6,Surat,Ahmedabad,115,Patan,56,Medium,Normal
4857,06-03-2024,Wednesday,Morning,236,Vadodara-Morbi,GJ06-Express-320,D322,AC,50,50,100,300,18563,58.59,5.4,Needs Repair,28-04-2024,2,0.54,High,0.51,4550,5007,Clear,1,0,IPL Match,270,4,Vadodara,Morbi,260,Vadodara,158,Low,Festival
4858,10-01-2024,Wednesday,Afternoon,212,Junagadh-Somnath,GJ09-Sleeper-212,D328,Sleeper,50,31,62,250,19506,15.49,4.63,Needs Repair,28-06-2024,2,0.3,Low,0.3,5337,6377,Rainy,0,0,IPL Match,253,9,Gandhinagar,Somnath,90,Junagadh,39,Low,Holiday
4859,15-04-2024,Monday,Night,448,Somnath-Junagadh,GJ05-Sleeper-177,D120,Express,40,53,132.5,250,18636,13.77,5.2,Good,13-06-2024,3,0.36,Low,0.3,4290,6895,Clear,1,0,Festival Season,258,6,Ahmedabad,Junagadh,85,Somnath,32,High,Festival
4860,04-01-2024,Thursday,Afternoon,426,Somnath-Junagadh,GJ04-Sleeper-129,D191,Express,60,43,71.67,300,28825,19.15,5.18,Needs Repair,11-01-2024,0,0.64,Low,0.63,3905,6546,Clear,0,0,IPL Match,177,5,Surat,Junagadh,85,Somnath,54,High,Holiday
4861,23-02-2024,Friday,Night,392,Surat-Diu,GJ02-Sleeper-256,D431,AC,40,42,105,250,18306,43.33,5.41,Good,27-06-2024,1,0.76,High,0.66,6914,7243,Rainy,1,1,Navratri,206,29,Ahmedabad,Diu,285,Surat,152,High,Festival
4862,25-04-2024,Thursday,Night,293,Junagadh-Somnath,GJ08-Sleeper-385,D171,AC,50,31,62,250,34326,14.78,4.16,Needs Repair,12-02-2024,3,0.38,Low,0.61,6893,9085,Rainy,0,0,Navratri,268,25,Ahmedabad,Somnath,90,Junagadh,57,Low,Festival
4863,02-05-2024,Thursday,Night,262,Anand-Modasa,GJ09-Non-AC-419,D377,Sleeper,50,51,102,250,27160,38.54,4.58,Needs Repair,23-02-2024,0,0.65,Medium,0.74,4442,10769,Foggy,0,1,Navratri,207,6,Vadodara,Modasa,160,Anand,108,Medium,Holiday
4864,10-04-2024,Wednesday,Afternoon,136,Porbandar-Vadodara,GJ03-Sleeper-403,D485,Express,60,24,40,300,26437,79.07,5.03,Needs Repair,18-05-2024,2,0.52,Low,0.17,3909,9692,Clear,1,1,Festival Season,132,5,Surat,Vadodara,410,Porbandar,223,High,Normal
4865,25-04-2024,Thursday,Afternoon,317,Dahod-Bhavnagar,GJ09-Sleeper-486,D342,Sleeper,60,34,56.67,250,22586,73.87,4.85,Good,22-02-2024,3,0.67,Medium,0.33,3424,7457,Foggy,1,1,Navratri,275,8,Vadodara,Bhavnagar,380,Dahod,227,Medium,Holiday
4866,19-04-2024,Friday,Night,176,Ahmedabad-Junagadh,GJ06-AC-442,D104,Sleeper,40,49,122.5,300,22449,56.61,4.44,Needs Repair,13-04-2024,3,0.19,High,0.38,4828,6106,Rainy,0,0,Festival Season,137,9,Vadodara,Junagadh,330,Ahmedabad,227,Low,Holiday
4867,14-03-2024,Thursday,Afternoon,457,Porbandar-Vadodara,GJ08-Sleeper-421,D160,Sleeper,50,36,72,150,22661,78.09,4.27,Good,23-06-2024,1,0.66,Low,0.45,4861,5923,Clear,0,1,IPL Match,206,16,Ahmedabad,Vadodara,410,Porbandar,191,Low,Holiday
4868,09-04-2024,Tuesday,Morning,395,Morbi-Surat,GJ04-Sleeper-193,D155,AC,40,37,92.5,250,27974,60.93,4.34,Good,02-05-2024,2,0.32,Low,0.81,3995,6074,Clear,1,1,IPL Match,206,29,Ahmedabad,Surat,270,Morbi,174,Medium,Holiday
4869,23-04-2024,Tuesday,Morning,446,Vadodara-Dwarka,GJ07-Sleeper-162,D191,Express,60,29,48.33,150,36085,77.13,4.45,Good,05-04-2024,0,0.17,High,0.2,5702,14024,Clear,1,1,Festival Season,201,3,Ahmedabad,Dwarka,410,Vadodara,203,Low,Holiday
4870,23-05-2024,Thursday,Night,432,Bhavnagar-Rajkot,GJ06-Non-AC-207,D456,Sleeper,60,37,61.67,150,25237,37.96,5.9,Good,03-04-2024,2,0.33,High,0.32,3298,7014,Clear,0,1,,232,7,Gandhinagar,Rajkot,190,Bhavnagar,105,High,Normal
4871,03-03-2024,Sunday,Morning,495,Vadodara-Dwarka,GJ05-Sleeper-456,D325,Express,40,33,82.5,200,34704,83.9,4.35,Needs Repair,27-01-2024,2,0.57,High,0.53,4352,6594,Clear,1,0,,298,7,Ahmedabad,Dwarka,410,Vadodara,284,High,Holiday
4872,17-01-2024,Wednesday,Morning,405,Vadodara-Dwarka,GJ01-Sleeper-135,D485,AC,40,28,70,250,28490,98.21,4.81,Needs Repair,15-01-2024,0,0.53,High,0.74,6791,5782,Rainy,0,1,,234,17,Gandhinagar,Dwarka,410,Vadodara,234,Medium,Normal
4873,11-02-2024,Sunday,Night,449,Dwarka-Bhavnagar,GJ07-Express-428,D147,AC,60,36,60,300,28580,81.39,4.16,Good,25-03-2024,1,0.7,High,0.43,3921,11269,Foggy,1,0,Festival Season,258,15,Gandhinagar,Bhavnagar,330,Dwarka,221,Medium,Holiday
4874,04-06-2024,Tuesday,Morning,383,Surat-Diu,GJ09-AC-127,D467,AC,60,28,46.67,200,35709,46.08,5.18,Needs Repair,26-06-2024,3,0.47,High,0.75,5794,9291,Rainy,0,1,,186,14,Surat,Diu,285,Surat,145,Low,Festival
4875,30-03-2024,Saturday,Morning,287,Vadodara-Dwarka,GJ08-Sleeper-235,D156,AC,60,45,75,300,26357,67.93,4.64,Needs Repair,06-04-2024,3,0.65,Low,0.64,6541,7999,Rainy,0,1,Festival Season,262,24,Gandhinagar,Dwarka,410,Vadodara,232,High,Holiday
4876,21-01-2024,Sunday,Night,232,Dwarka-Bhavnagar,GJ02-Non-AC-448,D484,Sleeper,50,43,86,200,26921,67.13,5.35,Good,09-05-2024,2,0.49,High,0.74,4014,8843,Clear,1,1,IPL Match,228,31,Vadodara,Bhavnagar,330,Dwarka,239,Low,Holiday
4877,10-01-2024,Wednesday,Night,206,Junagadh-Somnath,GJ08-Sleeper-441,D389,Non-AC,40,58,145,200,26044,17.99,5.05,Needs Repair,18-03-2024,1,0.22,Medium,0.56,4920,9118,Foggy,1,1,Navratri,269,24,Surat,Somnath,90,Junagadh,72,Low,Holiday
4878,23-05-2024,Thursday,Morning,321,Vadodara-Dwarka,GJ09-Sleeper-463,D452,Non-AC,60,60,100,300,21764,94.05,5.37,Good,16-04-2024,2,0.8,Low,0.56,5737,8574,Clear,0,1,IPL Match,215,15,Gandhinagar,Dwarka,410,Vadodara,230,High,Normal
